StartTime: 2021-03-01 16:55:51.945
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz
0x50	 16:55:56.154	 2021-03-01 16:55:55.930	-0.1646	-0.1494	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.90	-131	-201	-135
0x50	 16:55:56.159	 2021-03-01 16:55:55.935	-0.1646	-0.1494	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.90	-131	-200	-135
0x50	 16:55:56.164	 2021-03-01 16:55:55.940	-0.1646	-0.1494	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.90	-130	-200	-135
0x50	 16:55:56.169	 2021-03-01 16:55:55.945	-0.1646	-0.1494	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.90	-131	-201	-135
0x50	 16:55:56.199	 2021-03-01 16:55:55.950	-0.1641	-0.1489	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.88	-131	-203	-135
0x50	 16:55:56.199	 2021-03-01 16:55:55.955	-0.1641	-0.1489	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.88	-131	-202	-135
0x50	 16:55:56.200	 2021-03-01 16:55:55.960	-0.1641	-0.1489	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.88	-132	-202	-134
0x50	 16:55:56.200	 2021-03-01 16:55:55.965	-0.1641	-0.1489	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.88	-132	-202	-135
0x50	 16:55:56.200	 2021-03-01 16:55:55.970	-0.1641	-0.1489	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.90	-132	-203	-135
0x50	 16:55:56.200	 2021-03-01 16:55:55.975	-0.1641	-0.1489	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.90	-133	-202	-136
0x50	 16:55:56.204	 2021-03-01 16:55:55.980	-0.1641	-0.1489	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.90	-133	-202	-137
0x50	 16:55:56.209	 2021-03-01 16:55:55.985	-0.1641	-0.1489	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.90	-133	-202	-137
0x50	 16:55:56.214	 2021-03-01 16:55:55.990	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.92	-133	-201	-137
0x50	 16:55:56.219	 2021-03-01 16:55:55.995	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.92	-132	-201	-137
0x50	 16:55:56.223	 2021-03-01 16:55:56.000	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.92	-132	-202	-137
0x50	 16:55:56.228	 2021-03-01 16:55:56.005	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.92	-131	-201	-137
0x50	 16:55:56.233	 2021-03-01 16:55:56.010	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.93	-131	-201	-136
0x50	 16:55:56.238	 2021-03-01 16:55:56.015	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.93	-131	-202	-136
0x50	 16:55:56.242	 2021-03-01 16:55:56.020	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.93	-131	-202	-136
0x50	 16:55:56.247	 2021-03-01 16:55:56.025	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.93	-131	-203	-136
0x50	 16:55:56.252	 2021-03-01 16:55:56.030	-0.1631	-0.1484	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.86	-130	-203	-135
0x50	 16:55:56.257	 2021-03-01 16:55:56.035	-0.1631	-0.1484	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.86	-130	-203	-135
0x50	 16:55:56.262	 2021-03-01 16:55:56.040	-0.1631	-0.1484	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.86	-130	-203	-134
0x50	 16:55:56.267	 2021-03-01 16:55:56.045	-0.1631	-0.1484	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.86	-130	-204	-134
0x50	 16:55:56.272	 2021-03-01 16:55:56.050	-0.1636	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.91	-131	-203	-135
0x50	 16:55:56.277	 2021-03-01 16:55:56.055	-0.1636	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.91	-131	-202	-135
0x50	 16:55:56.282	 2021-03-01 16:55:56.060	-0.1636	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.91	-132	-202	-135
0x50	 16:55:56.287	 2021-03-01 16:55:56.065	-0.1636	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.91	-132	-203	-135
0x50	 16:55:56.292	 2021-03-01 16:55:56.070	-0.1641	-0.1489	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3214	35.85	-131	-203	-136
0x50	 16:55:56.297	 2021-03-01 16:55:56.075	-0.1641	-0.1489	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3214	35.85	-130	-203	-136
0x50	 16:55:56.302	 2021-03-01 16:55:56.080	-0.1641	-0.1489	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3214	35.85	-131	-203	-135
0x50	 16:55:56.307	 2021-03-01 16:55:56.085	-0.1641	-0.1489	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3214	35.85	-132	-203	-135
0x50	 16:55:56.312	 2021-03-01 16:55:56.090	-0.1646	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3214	35.88	-131	-202	-135
0x50	 16:55:56.317	 2021-03-01 16:55:56.095	-0.1646	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3214	35.88	-130	-202	-135
0x50	 16:55:56.322	 2021-03-01 16:55:56.100	-0.1646	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3214	35.88	-129	-202	-136
0x50	 16:55:56.327	 2021-03-01 16:55:56.105	-0.1646	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3214	35.88	-129	-202	-137
0x50	 16:55:56.332	 2021-03-01 16:55:56.110	-0.1636	-0.1489	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3269	35.89	-129	-201	-137
0x50	 16:55:56.339	 2021-03-01 16:55:56.115	-0.1636	-0.1489	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3269	35.89	-129	-200	-137
